timestamp,irrigation
1718838000,0
1718841600,0
1718845200,0
1718848800,0
1718852400,0
1718856000,0
1718859600,0
1718863200,0
1718866800,0
1718870400,0
1718874000,0
1718877600,0
1718881200,0
1718884800,0
1718888400,0
1718892000,0
1718895600,0
1718899200,0
1718902800,0
1718906400,0
1718910000,0
1718913600,0
1718917200,0
1718920800,0
1718924400,0
1718928000,0
1718931600,0
1718935200,0
1718938800,0
1718942400,0
1718946000,0
1718949600,0
1718953200,0
1718956800,0
1718960400,0
1718964000,0
1718967600,0
1718971200,0
1718974800,0
1718978400,0
1718982000,0
1718985600,0
1718989200,0
1718992800,0
1718996400,0
1719000000,0
1719003600,0
1719007200,0
1719010800,0
1719014400,0
1719018000,0
1719021600,0
1719025200,0
1719028800,0
1719032400,0
1719036000,0
1719039600,0
1719043200,0
1719046800,0
1719050400,0
1719054000,0
1719057600,0
1719061200,0
1719064800,0
1719068400,0
1719072000,0
1719075600,0
1719079200,0
1719082800,0
1719086400,0
1719090000,0
1719093600,0
1719097200,0
1719100800,0
1719104400,0
1719108000,0
1719111600,0
1719115200,0
1719118800,0
1719122400,0
1719126000,0
1719129600,0
1719133200,0
1719136800,0
1719140400,0
1719144000,0
1719147600,0
1719151200,0
1719154800,0
1719158400,0
1719162000,0
1719165600,0
1719169200,0
1719172800,0
1719176400,0
1719180000,0
1719183600,0
1719187200,0
1719190800,0
1719194400,0
1719198000,0
1719201600,0
1719205200,0
1719208800,0
1719212400,0
1719216000,0
1719219600,0
1719223200,0
1719226800,0
1719230400,0
1719234000,0
1719237600,0
1719241200,0
1719244800,0
1719248400,0
1719252000,0
1719255600,0
1719259200,0
1719262800,0
1719266400,0
1719270000,0
1719273600,0
1719277200,0
1719280800,0
1719284400,0
1719288000,0
1719291600,0
1719295200,0
1719298800,0
1719302400,0
1719306000,0
1719309600,0
1719313200,0
1719316800,0
1719320400,0
1719324000,0
1719327600,0
1719331200,0
1719334800,0
1719338400,0
1719342000,0
1719345600,0
1719349200,0
1719352800,0
1719356400,0
1719360000,0
1719363600,0
1719367200,0
1719370800,0
1719374400,0
1719378000,0
1719381600,0
1719385200,0
1719388800,0
1719392400,0
1719396000,0
1719399600,0
1719403200,0
1719406800,0
1719410400,0
1719414000,0
1719417600,0
1719421200,0
1719424800,0
1719428400,0
1719432000,0
1719435600,0
1719439200,0
1719442800,0
1719446400,0
1719450000,0
1719453600,0
1719457200,0
1719460800,0
1719464400,0
1719468000,0
1719471600,0
1719475200,0
1719478800,4
1719482400,4
1719486000,4
1719489600,4
1719493200,4
1719496800,4
1719500400,4
1719504000,0.574
1719507600,0
1719511200,0
1719514800,0
1719518400,0
1719522000,0
1719525600,0
1719529200,0
1719532800,0
1719536400,0
1719540000,0
1719543600,0
1719547200,0
1719550800,0
1719554400,0
1719558000,0
1719561600,0
1719565200,0
1719568800,0
1719572400,0
1719576000,0
1719579600,0
1719583200,0
1719586800,0
1719590400,0
1719594000,0
1719597600,0
1719601200,0
1719604800,0
1719608400,0
1719612000,0
1719615600,0
1719619200,0
1719622800,0
1719626400,0
1719630000,0
1719633600,0
1719637200,0
1719640800,0
1719644400,0
1719648000,0
1719651600,0
1719655200,0
1719658800,0
1719662400,0
1719666000,0
1719669600,0
1719673200,0
1719676800,0
1719680400,0
1719684000,0
1719687600,0
1719691200,0
1719694800,0
1719698400,0
1719702000,0
1719705600,0
1719709200,0
1719712800,0
1719716400,0
1719720000,0
1719723600,0
1719727200,0
1719730800,0
1719734400,0
1719738000,0
1719741600,0
1719745200,0
1719748800,0
1719752400,0
1719756000,0
1719759600,0
1719763200,0
1719766800,0
1719770400,0
1719774000,0
1719777600,0
1719781200,0
1719784800,0
1719788400,0
1719792000,0
1719795600,0
1719799200,0
1719802800,0
1719806400,0
1719810000,0
1719813600,0
1719817200,0
1719820800,0
1719824400,0
1719828000,0
1719831600,0
1719835200,0
1719838800,0
1719842400,0
1719846000,0
1719849600,0
1719853200,0
1719856800,0
1719860400,0
1719864000,0
1719867600,0
1719871200,0
1719874800,0
1719878400,0
1719882000,0
1719885600,0
1719889200,0
1719892800,0
1719896400,0
1719900000,0
1719903600,0
1719907200,0
1719910800,0
1719914400,0
1719918000,0
1719921600,0
1719925200,0
1719928800,0
1719932400,0
1719936000,0
1719939600,0
1719943200,0
1719946800,0
